landslide_id,longitude,latitude,utm_x,utm_y,label
LS_01620,80.85115242004395,7.343767166137695,483571.93946473696,811754.1429958735,1
LS_01621,80.84500535329184,7.346267700195312,482893.5919232732,812030.8034329743,1
LS_01627,80.8240966796875,7.345998764038086,480585.93066645344,812001.9249419909,1
LS_01628,80.80959812800089,7.33961296081543,478985.4515043195,811296.6362661157,1
LS_01629,80.81602355412075,7.338438034057617,479694.57134298934,811166.4536356167,1
LS_01631,80.80795599619547,7.314655303955078,478803.03026517795,808537.6768737359,1
LS_01635,80.84847679138184,7.33116340637207,483276.16350838804,810360.9148468422,1
LS_01642,80.86453444617135,7.350898742675781,485049.13268222584,812542.0596901822,1
LS_01645,80.86084222793579,7.345563888549805,484641.45128101355,811952.4244011597,1
LS_01646,80.87094731026508,7.345462799072266,485756.72651658737,811940.9153661293,1
LS_01649,80.86520494416345,7.33909747541801,485122.7409880136,811237.4251243761,1
LS_01653,80.87688048680624,7.33897590637207,486411.36278785614,811223.6153647779,1
LS_01655,80.85513324737549,7.328714370727539,484010.7604441915,810089.9352497736,1
LS_01661,80.87133062802829,7.321142196655273,485798.26188597194,809252.2994493844,1
LS_01663,80.89069080352783,7.321390151977539,487935.129030282,809279.1449767129,1
LS_01666,80.8963451385498,7.317068099975586,488559.11001167283,808801.2019356678,1
LS_01667,80.89753804210893,7.311304032295682,488690.6316306557,808163.9644097894,1
LS_01674,80.8774141898522,7.310346603393555,486469.4041040709,808058.6774439011,1
LS_01675,80.86535739898682,7.311882019042969,485138.6658905971,808228.7951772367,1
LS_01676,80.8710175620185,7.314470291137695,485763.4960293329,808514.7413491639,1
LS_01678,80.87421024762668,7.327611923217773,486116.2973660954,809967.4270887108,1
LS_01679,80.86576925662132,7.332857388239706,485184.8176085806,810547.5745436709,1
LS_01681,80.88943547259726,7.310418343147739,487796.2751739369,808066.2646287857,1
LS_01686,80.89262580871582,7.305526733398437,488148.28478767845,807525.4207749012,1
LS_01687,80.9338120866864,7.309020667714401,492694.3903490365,807910.7929252815,1
LS_01689,80.93356018066406,7.31834602355957,492666.7379373908,808941.6974602552,1
LS_01690,80.9398078918457,7.31184196472168,493356.23003950005,808222.5890328815,1
LS_01692,80.91498756408691,7.330436706542969,490617.04613102373,810278.6458979779,1
LS_01693,80.90250206517355,7.346993195044886,489239.3989521346,812109.2178231984,1
LS_01695,80.90606331825256,7.352165222167969,489632.56573291804,812680.8929512698,1
LS_01696,80.91620445251465,7.34893798828125,490751.73821727687,812323.9054857315,1
LS_01697,80.95367342138755,7.272852833521591,494886.2110872104,803912.2388224667,1
LS_01698,80.95443334579468,7.292474746704102,494970.31452724803,806081.3919511887,1
LS_01699,80.94577119694722,7.291899461199605,494014.1713830741,806017.9009972652,1
LS_01700,80.9501235144479,7.287925720214844,494494.5360694817,805578.5566422892,1
LS_01701,80.9477502822876,7.300027847290039,494232.7288939988,806916.4520045448,1
LS_01703,80.9404524826422,7.302263259887695,493427.2375089004,807163.6723260554,1
LS_01704,80.9140062059675,7.302705764770508,490508.14608476125,807213.0616401293,1
LS_01707,80.89964970675382,7.287429809570312,488923.12221909896,805524.6612264548,1
LS_01709,80.92484378814697,7.284866333007812,491704.052922327,805240.7337568308,1
LS_01710,80.91744790253816,7.283439636230469,490887.64561532217,805083.1577471135,1
LS_01713,80.91644859313965,7.275047302246094,490777.16727578617,804155.4224355698,1
LS_01716,80.93074497809778,7.296815872192383,492355.6452761236,806561.627349177,1
LS_01717,80.92141962051392,7.289543151855469,491326.17370139074,805757.8110598372,1
LS_01718,80.91563405990601,7.296531677246094,490687.69836566685,806530.4941445095,1
LS_01720,80.90750741958618,7.284759521484376,489790.41352343105,805229.280959007,1
LS_01728,80.90127754211426,7.279203414916992,489102.60765555664,804615.2097698775,1
LS_01733,80.93990128918698,7.2791786193847665,493366.0579125673,804611.7199721622,1
LS_01736,80.94035761367871,7.262189865112305,493416.18148075277,802733.6424712563,1
LS_01737,80.93456506729126,7.269756317138672,492776.87299524934,803570.1858733292,1
LS_01741,80.92660903930664,7.265567779541016,491898.56019175163,803107.2864780072,1
LS_01742,80.90957609812418,7.266115188598633,490018.3482268948,803168.1413521608,1
LS_01743,80.90525150299072,7.27154541015625,489541.0929671299,803768.5388546383,1
LS_01745,80.89939419428508,7.266729354858398,488894.40920696646,803236.2731661175,1
LS_01758,80.89177888234457,7.272483825683594,488053.9275305028,803872.6122502298,1
LS_01759,80.88478174209595,7.271381378173828,487281.5107416867,803750.9294779593,1
LS_01770,80.86018689473471,7.266633987426758,484566.41567487497,803226.8790370491,1
LS_01771,80.86226344108582,7.273597717285156,484795.8745441872,803996.6361519431,1
LS_01773,80.85452140494132,7.274134145171983,483941.2829682697,804056.2047020578,1
LS_01774,80.85988159974416,7.285633087158203,484533.3654659142,805327.2052332642,1
LS_01779,80.85472774505615,7.306600570678711,483965.2147442351,807645.3044755032,1
LS_01781,80.85725712776184,7.300457000732422,484244.1870988507,806966.0538978367,1
LS_01782,80.86831295490265,7.303157806396484,485464.60743961844,807264.2518962699,1
LS_01785,80.8707259950776,7.297504119541474,485730.7759721569,806639.1696370194,1
LS_01791,80.8965585231781,7.299823760986328,488582.2245142025,806894.8661370665,1
LS_01793,80.88918099403381,7.297561645507812,487767.8371991045,806644.9868906862,1
LS_01794,80.8923614025116,7.292690277099609,488118.7615088108,806106.381191062,1
LS_01798,80.88599556279937,7.291467666625977,487416.0597798932,805971.3963955687,1
LS_01804,80.86907575853029,7.281942796575333,485548.12428988155,804918.945941385,1
LS_01810,80.8824609120687,7.280004501342773,487025.57078012876,804704.2650192007,1
LS_01812,80.89188507172372,7.281929655938815,488065.8989322934,804916.8275536066,1
LS_01815,80.86989707946778,7.262332916259766,485638.16161070723,802751.0845558448,1
LS_01816,80.87834893238707,7.265227139067115,486571.2344730631,803070.7760854271,1
LS_01817,80.8244394659996,7.3040008544921875,480621.9495729027,807359.100166861,1
LS_01820,80.83102111139334,7.296753310273881,481348.12137466914,806557.6177758736,1
LS_01822,80.83900799070085,7.304496765136719,482230.02055960917,807413.3218717049,1
LS_01823,80.84862364085325,7.278972132900453,483290.43327894266,804591.2492240166,1
LS_01824,80.8267126083374,7.268362045288086,480871.3443947314,803419.1899548374,1
LS_01826,80.82073930104573,7.268474578857422,480211.97246438457,803431.8870090501,1
LS_01827,80.80176399728177,7.298141232057933,478118.7788427782,806712.3649783459,1
LS_01828,80.79275131225586,7.282131195068359,477123.14528706257,804942.924587994,1
LS_01833,80.80216481950548,7.280055999755859,478162.1457636643,804713.0492160708,1
LS_01834,80.78897709316678,7.273014068603516,476706.0613699066,803935.2318727971,1
LS_01835,80.79233090082803,7.267150878906249,477075.9785075546,803286.8936237014,1
LS_01836,80.80027215073748,7.265602111816406,477952.51931383525,803115.2855755857,1
LS_01839,80.78186583518982,7.264324188232422,475920.6128833169,802974.9499752067,1
LS_01840,80.7973508633248,7.246827816844908,477629.11688174034,801039.9599686401,1
LS_01842,80.7918643951416,7.23875617980957,477023.0423872551,800147.9272837923,1
LS_01845,80.7903561592102,7.232353210449219,476856.2150056562,799440.1659070711,1
LS_01853,80.7989044825236,7.23643684387207,477800.1167907462,799891.1788457208,1
LS_01855,80.79506797790528,7.227746963500977,477376.1526399605,798930.7161382107,1
LS_01856,80.80169615523363,7.231103897094727,478108.04699257493,799301.4953837175,1
LS_01857,80.80532956123352,7.222316741943359,478508.7468440231,798329.917753703,1
LS_01862,80.80290222167969,7.242031097412109,478241.71587979683,800509.4209451411,1
LS_01868,80.79724049568176,7.220493316650391,477615.6358702883,798128.7306390173,1
LS_01870,80.76928636149134,7.25518836682509,474531.4693190815,801965.685061978,1
LS_01871,80.79109938939413,7.222087860107422,476937.7442751948,798305.3108327099,1
LS_01873,80.84623696511252,7.255695343017578,483026.10768295766,802018.1309549129,1
LS_01874,80.83436393737793,7.24687385559082,481715.08557964093,801043.392954509,1
LS_01881,80.84580345153809,7.246055603027344,482977.89005839993,800952.4920715843,1
LS_01885,80.85399250454373,7.23979377746582,483881.6779229045,800259.960809915,1
LS_01891,80.84714221954346,7.238449096679687,483125.3972552222,800111.5575202501,1
LS_01893,80.83822458440608,7.223468780517578,482140.35159159056,798455.8531759502,1
LS_01895,80.84440272194999,7.232526779174805,482822.7481338515,799456.9594285643,1
LS_01897,80.85616755485535,7.232810974121094,484121.54639209434,799487.9493431033,1
LS_01901,80.85161905288696,7.229015350341797,483619.2744247192,799068.5119620359,1
LS_01902,80.85883868017862,7.227071762084961,484416.23045123275,798853.3988568758,1
LS_01913,80.84652210684384,7.221763610839844,483056.31844358705,798267.0332378368,1
LS_01916,80.85201644897461,7.219045639038086,483662.78766899934,797966.3664522846,1
LS_01918,80.82055568695068,7.254035949707031,480191.0719667335,801835.7290153838,1
LS_01919,80.80662973110492,7.253147125244141,478653.7328897525,801738.1024650732,1
LS_01920,80.81133290176484,7.259049272375158,479173.1921119312,802390.3564886226,1
LS_01921,80.81345280733976,7.251237869262695,479406.8525111358,801526.7221701421,1
LS_01931,80.82597773415702,7.241996765136719,480789.105704539,800504.5855591551,1
LS_01934,80.82043127218881,7.244350433349609,480176.9142885811,800765.0175637905,1
LS_01942,80.81826877593994,7.235410690307617,479937.7945678518,799776.8398171487,1
LS_01950,80.81451225280762,7.223976135253906,479522.5770660374,798512.9378158135,1
LS_01952,80.87707778385708,7.230016708374023,486429.86174487683,799178.3726283482,1
LS_01954,80.88946437835693,7.234004974365234,487797.40279642964,799618.9162003614,1
LS_01958,80.8974110285441,7.228092193603516,488674.5281189057,798965.0658056018,1
LS_01959,80.87875690157452,7.243661880493164,486615.63223340944,800686.7680746119,1
LS_01961,80.87145709991455,7.218658447265625,485809.00468532473,797922.912404763,1
LS_01963,80.91521906852722,7.257968902587891,490641.0925929426,802267.466072396,1
LS_01964,80.92161850477096,7.256018726727328,491347.4850515516,802051.7512280715,1
LS_01965,80.92213702201843,7.247341156005859,491404.55952812964,801092.4547360992,1
LS_01968,80.93590032789442,7.254343032836914,492924.02671004576,801866.2593364379,1
LS_01971,80.9335880279541,7.247739791870117,492668.664637344,801136.322269693,1
LS_01973,80.94296336174011,7.245279312133789,493703.5905653098,800864.1810805309,1
LS_01974,80.9219822883606,7.240900039672852,491387.3559177034,800380.406451446,1
LS_01978,80.9074649810791,7.231826782226562,489784.5350286602,799377.6784500357,1
LS_01979,80.91835534572601,7.232688903808594,490986.8020217261,799472.7540053424,1
LS_01980,80.92465209960938,7.228570938110352,491681.8600289262,799017.4023694325,1
LS_01981,80.9291169166565,7.232952117919922,492174.835606389,799501.6526375782,1
LS_01982,80.93350591659546,7.224514007568359,492659.22488841886,798568.7658593575,1
LS_01987,80.9747462272644,7.246858596801758,497212.186349094,801038.4496309294,1
LS_01989,80.97486186481657,7.258007049560547,497225.02006823645,802270.885258222,1
LS_01990,80.9583911895752,7.259166717529296,495406.84606654587,802399.217793067,1
LS_01993,80.9522476196289,7.256317138671875,494728.630366124,802084.2699457348,1
LS_01997,80.9568862915039,7.250450134277344,495240.63031557505,801435.6343963324,1
LS_02000,80.92878388298882,7.217164993286133,492137.7973924598,797756.4282600153,1
LS_02004,80.9316552480062,7.209062576293945,492454.65980092366,796860.6768185832,1
LS_02006,80.93738822937011,7.214973449707031,493087.6775197489,797514.0189510902,1
LS_02008,80.93834301630656,7.192584991455078,493192.75179396465,795039.0150788452,1
LS_02009,80.93344402313232,7.179931640625,492651.674251421,793640.2946783674,1
LS_02012,80.9268134640109,7.191509246826172,491919.8102649628,794920.2817071984,1
LS_02013,80.92904949188232,7.168920516967773,492166.29346916795,792423.1158850178,1
LS_02014,80.91643953323364,7.175907135009766,490774.1568535008,793195.7030763379,1
LS_02019,80.92049645966497,7.21739387512207,491222.87632513937,797781.8817950677,1
LS_02022,80.8542947769165,7.213712692260742,483914.1246332155,797376.7393211307,1
LS_02028,80.84930725097657,7.198064804077148,483362.9292257963,795647.0772296909,1
LS_02030,80.84987115859985,7.205778121948242,483425.4670808561,796499.7475537639,1
LS_02031,80.84534653027853,7.211952209472656,482926.1688258311,797182.4467308499,1
LS_02034,80.8236359187535,7.18385124206543,480528.0998940683,794076.8106584705,1
LS_02036,80.80470437781756,7.186225891113281,478438.0220374196,794340.1712168069,1
LS_02037,80.82142066955566,7.218950271606445,480285.0352414823,797957.0333874495,1
LS_02038,80.8051028060913,7.212974548339844,478483.2720292598,797297.1658427985,1
LS_02039,80.8091757774353,7.208354949951172,478932.7178408948,796786.2878264596,1
LS_02040,80.81458314259848,7.212667465209961,479529.8948222873,797262.7822379768,1
LS_02045,80.79814863204956,7.210044860839844,477715.38216482813,796973.627895141,1
LS_02047,80.80099296569824,7.203516006469727,478029.08654420776,796251.7371502498,1
LS_02050,80.82551431655884,7.203708648681641,480736.3266978715,796271.9269066378,1
LS_02053,80.79353383008171,7.216024398803711,477206.1998013825,797634.8831750477,1
LS_02055,80.79237608909607,7.188804626464844,477077.01790539024,794625.8442869844,1
LS_02056,80.79460516997746,7.194934844970703,477323.427590911,795303.4175170835,1
LS_02059,80.77664506435394,7.197589874267578,475340.6798888481,795597.8556614936,1
LS_02061,80.77319073677063,7.187261581420898,474958.73984144867,794456.2682480129,1
LS_02065,80.76910076141357,7.195363998413086,474507.6287048137,795352.2024694277,1
LS_02067,80.77123035996723,7.207366943359375,474743.41186200717,796678.9900828715,1
LS_02073,80.76898841857911,7.201440811157227,474495.5648575697,796023.9903635936,1
LS_02087,80.82809329032898,7.213840484619141,481021.4746489499,797391.8732851486,1
LS_02088,80.83597588539124,7.215080261230469,481891.7659190718,797528.6077460293,1
LS_02092,80.85631117224693,7.183517456054688,484135.68640116305,794038.6513271324,1
LS_02095,80.84266511599222,7.184062957763672,482629.0776318799,794099.4502634909,1
LS_02097,80.86506126403808,7.169942855834961,485101.32178142475,792537.7171613509,1
LS_02099,80.81859636306763,7.201728820800781,479972.4773147904,796053.3582696688,1
LS_02100,80.79305839538574,7.181606292724609,477151.9896285124,793830.0479557157,1
LS_02101,80.75473315335283,7.164863275327239,472919.56337768346,791981.2226904164,1
LS_02102,80.7616935143104,7.163412094116211,473687.99287522555,791820.3926588336,1
LS_02104,80.74024963378906,7.147932052612305,471319.3395380632,790110.3824457052,1
LS_02108,80.79614513397217,7.161989212036133,477491.828412059,791661.2655971048,1
LS_02109,80.7988512732766,7.156270980834961,477790.34525981045,791028.9951915881,1
LS_02111,80.81585884094238,7.149930953979492,479667.94657234085,790327.332503625,1
LS_02112,80.88942309788295,7.122678756713867,487789.8776960698,787312.0733535065,1
LS_02113,80.86551690101624,7.111965179443359,485149.7589648132,786128.4153970715,1
LS_02114,80.88448086906882,7.1163177490234375,487243.9704995598,786609.0145350229,1
LS_02116,80.88966163212373,7.110750293371959,487815.9025419914,785993.4078315065,1
LS_02117,80.88085849285126,7.105480194091797,486843.6660044495,785411.0536866239,1
LS_02122,80.88993740081787,7.100439071655273,487846.0834378715,784853.5235808532,1
LS_02123,80.86699843406677,7.093032836914063,485312.7562248691,784035.4486338743,1
LS_02126,80.86060774400806,7.089003621837065,484606.902947986,783590.2370081244,1
LS_02128,80.80259439680312,7.070430755615234,478199.5917792802,781539.375920631,1
LS_02129,80.76465413009231,7.066427063036132,474009.4288526013,781098.724327207,1
LS_02130,80.76378536224365,7.073184967041016,473913.8644718863,781845.8441730819,1
LS_02131,80.77529011837271,7.074802398681641,475184.47399330593,782024.0182487202,1
LS_02132,80.77919054031372,7.082714080810547,475615.62919287337,782898.4302894925,1
LS_02133,80.79360269245348,7.068508148193359,477206.4982028224,781327.2670745129,1
LS_02134,80.78178495519302,7.058378219604492,475900.87506717467,780208.0227373472,1
LS_02137,80.82279949188232,7.074489593505859,480431.11151064886,781987.17198936,1
LS_02139,81.02340564727783,7.092325210571289,502584.6664109492,783955.1829050913,1
LS_02143,81.03216902414957,7.096206665039063,503552.3692561449,784384.3239775837,1
LS_02145,80.83325583140055,7.232975006103516,481592.1955605479,799506.9458603148,1
LS_02147,80.83444786071777,7.240814208984375,481724.1060168519,800373.5068862766,1
LS_02156,80.81430880228677,7.230684280395508,479500.4188793787,799254.5202079279,1
LS_02159,80.85690629482269,7.257022857666016,484203.94312742987,802164.4998138415,1
LS_02162,80.86293836073442,7.259273529052734,484869.8969322075,802413.1015537773,1
LS_02168,80.87784147262573,7.258377075195312,486515.01305893454,802313.530111784,1
LS_02170,80.87270501943735,7.253141403198242,485947.840597053,801734.8928950169,1
LS_02173,80.89633178710938,7.255481719970703,488556.0740231129,801992.946353673,1
LS_02176,80.88827586174011,7.245565414428711,487666.51020608767,800896.9303890471,1
LS_02177,80.86296744140726,7.243881381730896,484872.59343471157,800711.5288552615,1
LS_02181,80.9161946773529,7.245441436767578,490748.5337466458,800882.5616629435,1
LS_02183,80.90913009643555,7.24787712097168,489968.7113338057,801151.971230891,1
LS_02185,80.91570640441984,7.251716613769531,490694.76088528056,801576.2788644524,1
LS_02188,80.93609309196472,7.230781555175781,492944.939715294,799261.587855245,1
LS_02189,80.95741083962577,7.265522003173828,495298.6922377857,803101.7907794701,1
LS_02199,80.91044569015503,7.237703323364258,490113.7205298011,800027.2512197756,1
LS_02207,80.85336153847831,7.24882698059082,483812.34531588963,801258.5862197921,1
LS_02210,80.8097458912776,7.242771148681641,478997.2484991144,800590.9104060356,1
LS_02213,80.76035363857562,7.190956115722656,473541.64425205137,794865.4148217934,1
LS_02220,80.82896788915,7.220180511474609,481118.29359989124,798092.7145754164,1
LS_02221,80.8076159954071,7.194648742675781,478759.8771395864,795271.164940208,1
LS_02222,80.82194876670837,7.190267562866211,480342.1010087586,794786.1937603325,1
LS_02230,80.81731920242309,7.178726196289063,479830.45956681215,793510.5206654979,1
LS_02233,80.79974476496378,7.142742156982422,477888.34915107855,789533.3690833044,1
LS_02234,80.81584933825901,7.141088485717773,479666.5065196634,789349.8177001657,1
LS_02235,80.80973807778585,7.140224973990126,478991.67337737983,789254.6324707319,1
LS_02236,80.82558465003967,7.141559600830078,480741.480345077,789401.4802499828,1
LS_02237,80.82424795627594,7.13258171081543,480593.50716569234,788409.051331817,1
LS_02241,80.82616138458252,7.168985366821289,480806.3079619114,792433.3133124094,1
LS_02242,80.82695627212524,7.159954071044922,480893.6964702587,791434.8902409953,1
LS_02244,80.86525519688925,7.178363800048828,485123.00748803356,793468.6265237747,1
LS_02248,80.98433846235275,7.162803649902344,498270.7735319377,791746.3368032563,1
LS_02253,80.98293844858804,7.149410247802734,498116.1398575319,790265.7381752412,1
LS_02261,80.97576653515851,7.153465270996094,497324.27284110815,790714.0453930383,1
LS_02264,81.21138694069603,7.16339111328125,523339.7408109441,791816.6187497618,1
LS_02265,81.13307075977752,7.142341765208037,514693.3161259918,789486.4236430527,1
LS_02266,81.12618255615234,7.135847091674805,513932.9344453144,788768.2400815138,1
LS_02268,80.93015766143799,7.159587860107422,492288.49063765083,791391.3962539152,1
LS_02269,80.91748725666719,7.163539886474609,490889.58948922955,791828.5143536328,1
LS_02275,80.93529065450033,7.154325485229492,492855.1587207445,790809.5717426285,1
LS_02279,80.93776241938272,7.14845085144043,493127.9893558621,790160.1091061564,1
LS_02286,80.93154096603394,7.148637771606445,492441.0455361077,790180.8701265624,1
LS_02289,80.94948589353633,7.141214370727539,494422.3584731814,789359.977493327,1
LS_02292,80.93909435272217,7.139425277709961,493274.9239605532,789162.3368588361,1
LS_02299,80.93110903987179,7.139276504516602,492393.1993259885,789146.0145133378,1
LS_02304,80.93747644424438,7.133819580078125,493096.19376005494,788542.6663544765,1
LS_02315,80.95101307206886,7.132053375244141,494590.87818379677,788347.2367216112,1
LS_02316,80.94076324911678,7.128568649291992,493459.0460268848,787962.142711782,1
LS_02318,80.94680881500244,7.120870590209961,494126.50288186874,787111.062798907,1
LS_02320,80.94348417917888,7.106544494628906,493759.19512165093,785527.3977286469,1
LS_02333,80.92022347450256,7.142507553100586,491191.29830094945,789503.3920268873,1
LS_02338,80.91151396433511,7.142719268798828,490229.6222368518,789526.9722108013,1
LS_02344,80.89700781504314,7.135843276977539,488627.72288618056,788767.1822176786,1
LS_02347,80.88595008850098,7.1366024017333975,487406.7608544354,788851.3887556683,1
LS_02351,80.87566618485884,7.167331695556641,486272.14205040515,792248.7290345383,1
LS_02353,80.87213921546936,7.17315673828125,485882.9035256828,792892.7805075614,1
LS_02355,80.96441010066441,7.148239135742188,496070.3124117701,790136.3919368308,1
LS_02356,80.96253371238708,7.140628814697266,495863.06103003526,789295.1083906728,1
LS_02362,80.98097356160483,7.139345169067383,497899.1398707598,789153.0801849593,1
LS_02367,80.9858922958374,7.1341552734375,498442.23883300327,788579.332325878,1
LS_02369,80.97553052902222,7.168357849121093,497298.30197428784,792360.3811497242,1
LS_02372,81.02826452255249,7.133562088012695,503120.94959689793,788513.8291359606,1
LS_02377,81.01759004592896,7.138465881347656,501942.26033590426,789055.871095276,1
LS_02379,81.01044864654541,7.144193649291992,501153.7058587175,789689.0358461599,1
LS_02381,81.0246514014478,7.141456604003906,502721.9445110416,789386.5228425524,1
LS_02382,81.01741260171602,7.144703414979711,501922.6412210829,789745.4122776126,1
LS_02387,81.0474256515503,7.158462524414063,505236.4255283636,791266.6777205038,1
LS_02390,81.03584098815918,7.169914245605469,503957.2249704569,792532.5191238928,1
LS_02394,80.94061782308485,7.029989185856289,493441.59603745927,777064.4843413515,1
LS_02395,80.94748973846436,7.033788681030273,494200.6050687024,777484.4153988976,1
LS_02396,80.95929082234701,7.02400016784668,495503.8592642659,776402.1977787445,1
LS_02397,80.91424369812012,7.09377098083496,490530.02834095305,784115.81844592,1
LS_02399,80.92746537923813,7.097747802734375,491990.15324954654,784555.1953902331,1
LS_02401,80.94947814941406,7.090240478515625,494420.88788124995,783724.9605388128,1
LS_02402,80.91305828094482,7.086477279663086,490398.9729462201,783309.5454288255,1
LS_02404,80.95951843261719,7.107728958129883,495529.8022186439,785658.151276106,1
LS_02405,80.97739887237549,7.112129211425781,497504.282812651,786144.4518489866,1
LS_02407,80.97000285557338,7.129690170288086,496687.7076217359,788085.8116685146,1
LS_02410,80.98811752455575,7.126903533935546,498687.92613649205,787777.6662540393,1
LS_02412,80.9814762387957,7.125965118408203,497954.5850754761,787673.9512469872,1
LS_02417,81.0078049659729,7.115383148193359,500861.8530218927,786504.1113513086,1
LS_02419,81.00164604187012,7.108699798583984,500181.7646190563,785765.2797408984,1
LS_02424,80.98209424452348,7.119876861572266,498022.79989670205,787000.9093034695,1
LS_02426,81.00867938995361,7.089748382568359,500958.4632105775,783670.2661758324,1
LS_02427,80.9983925819397,7.116619110107422,499822.5034667221,786640.73636989,1
LS_02432,81.02527364403807,7.120949550874434,502790.77508672007,787119.5300057143,1
LS_02433,81.02999446297491,7.116257476768617,503312.0926853228,786600.8659504488,1
LS_02435,81.03906137803023,7.107324600219727,504313.3763923213,785613.4372260562,1
LS_02437,81.02093243598938,7.112663269042969,502311.45014501014,786203.4816870346,1
LS_02440,81.0466119978163,7.11149787902832,505147.1118818389,786074.8581616383,1
LS_02441,81.0260623296102,7.149759292602539,502877.68365608255,790304.3706661406,1
LS_02444,81.03457145690918,7.103496551513672,503817.60564750107,785190.218316632,1
LS_02450,81.02814435958862,7.106365203857422,503107.8643331069,785507.2913107582,1
LS_02453,81.03874299791124,7.095592498779297,504278.3274882131,784316.4852309582,1
LS_02454,81.04427509307861,7.093866348266602,504889.2462608663,784125.719119691,1
LS_02463,81.03544683456421,7.088932037353516,503914.39361943596,783580.1621693479,1
LS_02467,81.02943019917585,7.090150633998488,503249.9680250789,783714.8279124396,1
LS_02469,81.01818970271519,7.087490081787109,502008.6948583666,783420.6482924754,1
LS_02470,81.03595806558532,7.124881574220552,503970.54029059195,787554.2820706833,1
LS_02471,81.04382991790771,7.130847930908203,504839.69886453566,788213.9209776069,1
LS_02472,81.0748176574707,7.11512565612793,508261.64752399764,786476.3072155884,1
LS_02474,81.07091369628907,7.093564987182617,507830.9220485295,784092.7697145157,1
LS_02476,81.07693099975586,7.096010208129883,508495.3618462705,784363.1876121967,1
LS_02480,81.07883405685425,7.102813720703125,508705.385494976,785115.3315114535,1
LS_02482,81.06885582467784,7.102329254150391,507603.5295520024,785061.5995429482,1
LS_02483,81.0985860824585,7.167856216430664,510885.00181385793,792306.0234953689,1
LS_02485,81.1079190572103,7.166780471801758,511915.4952858269,792187.3343077967,1
LS_02490,81.10166606903076,7.161163330078125,511225.2307245618,791566.2159116725,1
LS_02492,81.11203521840713,7.161666870117188,512370.1048574973,791622.1471689817,1
LS_02500,81.1121145248413,7.154975891113281,512379.04166005796,790882.4783746153,1
LS_02502,81.09772205352783,7.139566421508789,510790.2675489365,789178.6393294928,1
LS_02503,81.10665875704228,7.150616041779947,511776.7581475334,790400.3649328253,1
LS_02504,80.73668150468306,7.098600387573242,470922.2494584673,784657.076760843,1
LS_02505,80.74018360319592,7.103456497192383,471309.28294222505,785193.6923641915,1
LS_02507,80.73944282531738,7.089906692504883,471226.6390257716,783695.8330781105,1
LS_02510,80.77723693847656,7.130590438842773,475402.4342936394,788191.161784567,1
LS_02511,80.78179909632756,7.111362457275391,475905.18806401757,786065.3084252831,1
LS_02513,80.76432657241821,7.105794906616211,473975.4629229423,785450.7731424461,1
LS_02514,80.76095056533813,7.0958251953125,473602.0925382118,784348.833070379,1
LS_02515,80.76904207865397,7.100334167480469,474495.88055718946,784846.8376196853,1
LS_02518,80.77441701022062,7.093072891235352,475089.0337016984,784043.8270251752,1
LS_02523,80.79635753631592,7.104501724243164,477512.47555734793,785306.1373520367,1
LS_02529,80.80473899841309,7.100175857543945,478437.8131467823,784827.5245056719,1
LS_02533,80.78084969520569,7.089962005615234,475799.2314885048,783699.5851769801,1
LS_02534,80.79299926757812,7.096014022827148,477141.21311810607,784368.0057606178,1
LS_02535,80.82348537445068,7.102266311645508,480508.02358072845,785057.7888701044,1
LS_02536,80.83655325571695,7.099828720092773,481950.9791440729,784787.7900197771,1
LS_02537,80.85275868936019,7.09330940246582,483740.2804604657,784066.4970804062,1
LS_02540,80.84839963043135,7.09804437753795,483259.0836818038,784590.0911004165,1
LS_02544,80.84717285550875,7.091159820556641,483123.36241813377,783829.0659543476,1
LS_02546,80.8486430644989,7.112106323242188,483286.4735989579,786144.5939264846,1
LS_02547,80.81632295021643,7.1290283203125,479718.27096954954,788016.5729744124,1
LS_02548,80.81765548695631,7.117795235922562,479864.92087594746,786774.7234278737,1
LS_02551,80.84933423995972,7.131748199462891,483363.5044470647,788315.9289757195,1
LS_02554,80.84296887772899,7.122015392109029,482660.2743597821,787240.2254003028,1
LS_02555,80.83635256025526,7.128593444824219,481929.9416044498,787967.6665961153,1
LS_02556,80.83131017440405,7.124696731567383,481372.9991350687,787537.0946917011,1
LS_02565,81.03915618447697,7.117372512817383,504323.7514647155,786724.2055928658,1
LS_02571,81.1083533498976,7.136543273925781,511964.2331945895,788844.7006652558,1
LS_02577,81.09474740028381,7.146087646484375,510461.66394488706,789899.4749430296,1
LS_02580,81.11672680194562,7.146255493164063,512888.5479415437,789918.5871179791,1
LS_02591,81.10561034896156,7.156700134277344,511660.84334612096,791072.9191132293,1
LS_02592,81.09899374956936,7.151543643889411,510930.4011756257,790502.7198751853,1
LS_02601,81.09317337839227,7.153238296508789,510287.7060194032,790689.9251411927,1
LS_02602,81.14730930328369,7.10113525390625,516266.9531027878,784931.6265855661,1
LS_02605,81.14399113125272,7.094497680664063,515900.76376962254,784197.7454053364,1
LS_02613,81.12920316060385,7.098775863647461,514267.61171948013,784670.2059846886,1
LS_02615,81.11664022718156,7.100042343139648,512880.278304046,784809.84396669,1
LS_02620,81.1119626151191,7.106292724609375,512363.5740957529,785500.6789296978,1
LS_02621,81.11298743538234,7.088438034057617,512477.2218708923,783526.9203331545,1
