landslide_id,longitude,latitude,area_m2,perimeter_m,min_lon,min_lat,max_lon,max_lat
LS_00074,80.89434204101562,7.440731048583984,2543.5497674231597,246.900326824157,80.88854056679135,7.434940332144972,80.90014338842205,7.446521688754132
LS_00075,80.89508557319641,7.435579299926758,6620.687767911741,620.6181970829326,80.88928421259224,7.429788558349786,80.90088687780572,7.441369896572228
LS_00076,80.89619318644205,7.437519073486328,6310.726320365378,776.7084446212634,80.89039186257777,7.4317283805387655,80.90199455082269,7.443309689897483
LS_00077,80.90897769927979,7.436395645141602,1021.0501927078745,123.96859841759706,80.90317645360294,7.430605146636612,80.91477878137711,7.442186126218935
LS_00078,80.90019273757935,7.434110641479492,619.6098174229004,97.4645689258496,80.89439141198145,7.428320020739348,80.90599390617983,7.439901227508532
LS_00079,80.90069580078125,7.431867599487305,3735.251315282047,256.55083877335676,80.89489451406406,7.426076964888947,80.90649693561328,7.437658159071452
LS_00080,80.90055768830436,7.432464599609375,1201.591205344934,135.85349476960496,80.89475640140517,7.42667396346222,80.90635884239656,7.438255161102644
LS_00081,80.89869499206543,7.431730270385742,2164.4299356650795,186.69754170655742,80.89289368133551,7.425939660440501,80.9044961509151,7.437520906232686
LS_00082,80.89709490117892,7.430517196655273,6966.028925075151,641.7158647350315,80.89129359581135,7.424726536729695,80.90289607444313,7.436307823960782
LS_00083,80.89521402204296,7.429250417031353,4392.073969851588,433.86276186187376,80.88941275984041,7.423459762012364,80.90101525332473,7.435041097899525
LS_00084,80.89128398895264,7.430421829223633,24046.95015859575,1793.8143417160672,80.88548066077,7.4246307283555595,80.89708328685943,7.4362121653319235
LS_00085,80.88628092500005,7.433064346312587,5510.140234343687,652.0261048817649,80.88047943647493,7.427273526122767,80.89208226192977,7.438855091498894
LS_00086,80.88670744214738,7.417448043823242,2429.8926906532492,238.058742348378,80.88090612096248,7.411657230771262,80.89250851979764,7.423238787107014
LS_00087,80.88570022583008,7.417224884033203,858.5754941202755,106.17599009793541,80.87989894063432,7.41143405554439,80.89150135945113,7.42301563777575
LS_00088,80.89305567741394,7.414920806884766,1127.7898274693177,139.95399910379552,80.88725451305089,7.409130072835178,80.89885668133506,7.42071146640264
LS_00089,80.89321231842041,7.414026260375977,3186.9498552542727,314.4262353927448,80.88741117796522,7.408235550297193,80.89901331846448,7.419816939969294
LS_00090,80.89238535563152,7.415735244750977,4762.344584137989,500.665685479268,80.88658418832068,7.4099445277825,80.89818639549271,7.421525938459485
LS_00091,80.89365768432617,7.417593002319336,2019.642269934308,295.1068703454334,80.8878564875307,7.411802276446595,80.89945871128094,7.423383654147126
LS_00092,80.91912937164307,7.434469223022461,3589.043781957716,283.8480484524603,80.91332817264043,7.4286788962320704,80.92493018639637,7.440259613857201
LS_00093,80.86098204718695,7.478647232055664,59352.70705999245,3855.7410236399364,80.85517992869475,7.472856261015741,80.86678462780024,7.484438474777558
LS_00094,80.85299110412598,7.464570999145509,105026.38062108296,4976.2088704991975,80.84718945218495,7.458778787159464,80.85879397908089,7.47036120716913
LS_00095,80.85839097640093,7.462362289428711,2437.288108128453,270.2610629389287,80.85258874200677,7.456571145815902,80.86419307037,7.468153426905812
LS_00096,80.85012954436954,7.460865213193729,6094.70436966991,512.7808353386748,80.84432723868534,7.45507392955241,80.85593173976726,7.466656423192282
LS_00097,80.85174655914307,7.461568832397461,615.4916807456048,89.19731344965494,80.84594424876136,7.455777568780582,80.85754872709535,7.467360020842386
LS_00098,80.84632746621173,7.460684674601051,905.4530466711677,111.81691944727635,80.84052509750526,7.4548932988700605,80.8521296916374,7.466475890227244
LS_00099,80.84183101654052,7.452281951904297,4095.614423400046,452.4437944536414,80.8360298392302,7.446481025091005,80.84763432286262,7.458063731657873
LS_00100,80.84213471412659,7.453945159912109,4509.54568799355,431.9487761858586,80.83633237250713,7.44815377343625,80.84793689331899,7.459736472292784
LS_00101,80.84210395812988,7.454734802246094,679.048696853818,97.76514097194023,80.83630161053546,7.4489434152769025,80.84790615336266,7.460526114945962
