landslide_id,status,scene_id,scene_cloud,patch_cloud,acquisition_date,window_used,tif_path,png_path,error
LS_00735,success,S2A_MSIL2A_20250908T050231_R119_T44NMP_20250908T080413,40.256369,0.0,2025-09-08,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00735.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00735.png,
LS_00736,success,S2B_MSIL2A_20251031T045839_R119_T44PMQ_20251031T072153,2.075697,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00736.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00736.png,
LS_00738,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00738.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00738.png,
LS_00739,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00739.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00739.png,
LS_00740,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00740.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00740.png,
LS_00741,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00741.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00741.png,
LS_00742,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00742.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00742.png,
LS_00743,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00743.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00743.png,
LS_00746,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00746.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00746.png,
LS_00747,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00747.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00747.png,
LS_00748,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00748.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00748.png,
LS_00750,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00750.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00750.png,
LS_00751,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00751.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00751.png,
LS_00753,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00753.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00753.png,
LS_00756,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00756.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00756.png,
LS_00757,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00757.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00757.png,
LS_00758,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00758.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00758.png,
LS_00760,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00760.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00760.png,
LS_00762,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00762.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00762.png,
LS_00764,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00764.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00764.png,
LS_00768,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00768.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00768.png,
LS_00773,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00773.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00773.png,
LS_00774,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00774.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00774.png,
LS_00777,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00777.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00777.png,
LS_00782,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00782.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00782.png,
LS_00783,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00783.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00783.png,
LS_00784,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00784.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00784.png,
LS_00787,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00787.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00787.png,
LS_00788,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00788.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00788.png,
LS_00789,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,2.34,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00789.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00789.png,
LS_00791,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00791.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00791.png,
LS_00792,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00792.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00792.png,
LS_00797,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00797.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00797.png,
LS_00798,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00798.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00798.png,
LS_00799,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00799.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00799.png,
LS_00801,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00801.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00801.png,
LS_00802,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00802.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00802.png,
LS_00803,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00803.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00803.png,
LS_00804,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00804.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00804.png,
LS_00806,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00806.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00806.png,
LS_00808,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00808.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00808.png,
LS_00809,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00809.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00809.png,
LS_00811,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00811.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00811.png,
LS_00816,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00816.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00816.png,
LS_00817,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00817.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00817.png,
LS_00818,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00818.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00818.png,
LS_00819,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00819.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00819.png,
LS_00821,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00821.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00821.png,
LS_00822,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00822.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00822.png,
LS_00823,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00823.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00823.png,
LS_00825,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00825.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00825.png,
LS_00826,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00826.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00826.png,
LS_00827,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00827.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00827.png,
LS_00828,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00828.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00828.png,
LS_00829,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00829.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00829.png,
LS_00830,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00830.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00830.png,
LS_00831,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00831.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00831.png,
LS_00832,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00832.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00832.png,
LS_00835,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00835.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00835.png,
LS_00838,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00838.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00838.png,
LS_00839,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00839.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00839.png,
LS_00840,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00840.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00840.png,
LS_00841,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00841.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00841.png,
LS_00850,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00850.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00850.png,
LS_00856,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00856.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00856.png,
LS_00859,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00859.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00859.png,
LS_00860,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00860.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00860.png,
LS_00861,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00861.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00861.png,
LS_00862,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00862.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00862.png,
LS_00866,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00866.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00866.png,
LS_00867,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00867.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00867.png,
LS_00868,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00868.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00868.png,
LS_00869,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00869.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00869.png,
LS_00870,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00870.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00870.png,
LS_00872,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00872.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00872.png,
LS_00874,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00874.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00874.png,
LS_00875,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00875.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00875.png,
LS_00877,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00877.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00877.png,
LS_00880,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00880.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00880.png,
LS_00881,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00881.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00881.png,
LS_00888,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00888.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00888.png,
LS_00889,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00889.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00889.png,
LS_00891,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00891.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00891.png,
LS_00892,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00892.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00892.png,
LS_00895,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00895.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00895.png,
LS_00897,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00897.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00897.png,
LS_00898,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00898.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00898.png,
LS_00900,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00900.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00900.png,
LS_00903,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00903.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00903.png,
LS_00904,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00904.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00904.png,
LS_00907,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00907.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00907.png,
LS_00910,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,23.73,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00910.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00910.png,
LS_00913,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00913.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00913.png,
LS_00918,success,S2A_MSIL2A_20250905T050621_R076_T44NMP_20250905T063012,30.717695,0.0,2025-09-05,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00918.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00918.png,
LS_00921,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.88,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00921.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00921.png,
LS_00922,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00922.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00922.png,
LS_00923,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00923.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00923.png,
LS_00926,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00926.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00926.png,
